Job,Respondent_Serial,cfmc_case_id,UniqueID,qday1typical,qday1triptravelcode01,qday1triptravelcode02,qday1triptravelcode03,qday1triptravelcode04,qday1triptravelcode05,qday1triptravelcode06,qday1triptravelcode07,qday1triptravelcode08,qday1triptravelcode09,qday1triptravelcode10,qday1triptravelcode11,qday1triptravelcode12,qday1triptravelcode13,qday1triptravelcode14,qday1triptravelcode15,qday1triptravelcode16,qday1triptravelcode17,qday1triptravelcode18,qday1triptravelcode19,qday1triptravelcode20,qday1triptravelcode21,qday1triptravelcode22,qday1triptravelcode23,qday1triptravelcode24,qday1triptravelcode25,qday1triptravelcode26,qday1trippurpose,qday1tripdestination,qday1triplength,qDAY1TRIP1TRANSITTO1,qDAY1TRIP1TRANSITTO2,qDAY1TRIP1TRANSITTO3,qDAY1TRIP1TRANSITTO4,qDAY1TRIP1TRANSITTO5,qDAY1TRIP1TRANSITTO6,qDAY1TRIP1TRANSITTO7,qDAY1TRIP1TRANSITFROM1,qDAY1TRIP1TRANSITFROM2,qDAY1TRIP1TRANSITFROM3,qDAY1TRIP1TRANSITFROM4,qDAY1TRIP1TRANSITFROM5,qDAY1TRIP1TRANSITFROM6,qDAY1TRIP1TRANSITFROM7,qday,qgender,qage,qrace,qhispanic,qeducation,qincome,qBorough1,qBorough2,qBorough3,qBorough4,qBorough5,qcaraccess,qcarchange,qDISABILITY1,qDISABILITY2,qDISABILITY3,qDISABILITY4,qDISABILITY5,qDISABILITY6,qDISABILITY7,qDISABILITY8,qsmartphone,qSurveyZone,Qagecode_final1,Qagecode_final2,Qagecode_final3,Qagecode_final4,Qagecode_final5,Qagecode_final6,Qagecode_final7,qcitibike,Filt_Number_of_Trips,qWPSurveyZone01,qWPSurveyZone02,qWPSurveyZone03,qWPSurveyZone04,qWPSurveyZone05,qWPSurveyZone06,qWPSurveyZone07,qWPSurveyZone08,qWPSurveyZone09,qWPSurveyZone10,qday1trip1start,qday1trip1_outsidenyc_start,qday1trip1startcode,qday1trip1end,qday1trip1_outsidenyc_end,DAY1TRIPNTANAMECMB,qday1trip1park,qday1trip1parkpay,qday1trip1parkpay_amount,qday1trip1bikestore,qday1triptravelcode_sp,qModeGrouping,qSustainableMode,allwt,BOROUGHWt,racewt,eduwt,agegenwt
2,2005, ,320002005,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,20, , , , , , , , , , , , , , ,4,2,22,1,2,6,4,0,1,0,0,0,3, ,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,2, , ,6, ,MN40, , , , ,2,5,1,0.999999957,6,8,4,8
2,2193, ,320002193,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5, , , , , , , , , , , , , , ,4,1,63,1,1,7,9,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,0,0,0,2, , ,9, ,MN40, , , , ,1,8,1,0.999999957,6,8,4,8
2,2246, ,320002246,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4, , , , , , , , , , , , , , ,4,2,69,1,1,6,4,0,0,0,0,1,4, ,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,2,7, , , , , , , , , , ,4, , ,9, ,MN40, , , , ,1,8,1,0.999999957,6,8,4,8
2,3787, ,320003787,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10, , , , , , , , , , , , , , ,3,2,36,1,1,4,5,0,0,1,0,0,2,3,0,0,0,0,0,1,0,0,1,8,0,0,1,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,2, , ,5, ,MN40, , , , ,1,8,1,0.999999957,6,8,4,8
2,4606, ,320004606,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5, , , , , , , , , , , , , , ,7,1,59,2,1,6,7,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,2,6,0,0,0,0,1,0,0,2,4,0,0,1,0,0,0,0,0,0,0,2, , ,9, ,MN40, , , , ,1,8,1,0.999999957,6,8,4,8
2,5306, ,320005306,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,10, , , , , , , , , , , , , , ,2,2,33,1,1,4,4,0,1,0,0,0,3, ,0,0,0,0,0,1,0,0,1,6,0,1,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,9, , ,2, ,MN40, , , , ,1,8,1,0.999999957,6,8,4,8
2,10830, ,320010830,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10, , , , , , , , , , , , , , ,3,2,49,2,1,6,4,0,0,0,0,1,2,3,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,2, , ,5, ,MN40, , , , ,1,8,1,0.999999957,6,8,4,8
2,10944, ,320010944,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10, , , , , , , , , , , , , , ,3,2,29,1,1,6,10,0,0,1,0,0,3, ,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,6, , ,6, ,MN40, , , , ,1,8,1,0.999999957,6,8,4,8
2,12327, ,320012327,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,15, , , , , , , , , , , , , , ,4,2,34,7,1,4,4,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,9,0,1,0,0,0,0,0,2,3, , , , , , , , , , ,2, , ,2, ,MN40, , , , ,2,5,1,0.999999957,6,8,4,8
1, ,10000061,250000061,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,45, , , , , , , , , , , , , , ,4,1,58,1,1,7,9,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,1,10,0,0,0,0,1,0,0,2,6,0,0,1,0,0,0,0,0,0,1,2, , ,2, ,MN40, , ,0, ,2,5,1,0.958809087,4,1,2,3
1, ,50000670,290000670,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5, , , , , , , , , , , , , , ,4,1,42,1,1,3,4,0,0,1,0,0,2,3,0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,9, , ,2, ,MN40, , ,0, ,1,8,1,2.562362231,3,1,1,2
1, ,50000919,290000919,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5, , , , , , , , , , , , , , ,6,2,21,6,3,6,4,0,0,0,1,0,3, ,0,0,0,0,0,1,0,0,1,10,1,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,5, , ,2, ,MN40, , ,0, ,1,8,1,0.659788959,4,5,2,4
2,786, ,340000786,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,45, , , , , , , , , , , , , , ,2,1,38,1,1,7,9,0,1,0,0,0,3, ,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,11, , ,1, ,MN40, , , , ,2,5,1,0.999999957,6,8,4,8
2,1060, ,340001060,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,20, , , , , , , , , , , , , , ,3,1,47,1,1,7,6,0,1,0,0,0,3, ,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,9, , ,1, ,MN40,1,2, , ,12,6,2,0.999999957,6,8,4,8
2,1296, ,340001296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1, ,20, , , , , , , , , , , , , , ,3,2,71,1,1,4,4,0,1,0,0,0,3, ,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,2,4, , , , , , , , , , ,10, , ,1, ,MN40, , , , ,18,1,2,0.999999957,6,8,4,8
2,2193, ,340002193,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5, , , , , , , , , , , , , , ,4,1,63,1,1,7,9,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,0,0,0,9, , ,2, ,MN40, , , , ,1,8,1,0.999999957,6,8,4,8
2,2246, ,340002246,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7, , , , , , , , , , , , , , ,4,2,69,1,1,6,4,0,0,0,0,1,4, ,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,2,7, , , , , , , , , , ,9, , ,6, ,MN40, , , , ,1,8,1,0.999999957,6,8,4,8
2,3787, ,340003787,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10, , , , , , , , , , , , , , ,3,2,36,1,1,4,5,0,0,1,0,0,2,3,0,0,0,0,0,1,0,0,1,8,0,0,1,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,5, , ,2, ,MN40, , , , ,1,8,1,0.999999957,6,8,4,8
2,6343, ,340006343,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,45, , , , , , , , , , , , , , ,4,2,37,1,1,7,6,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1, , ,4, ,MN40, , , , ,2,5,1,0.999999957,6,8,4,8
2,9714, ,340009714,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,15, , , , , , , , , , , , , , ,1,2,18,7,5,4,1,0,0,1,0,0,3, ,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,4, , , , , , , , , , ,5, , ,1, ,MN40, , , , ,2,5,1,0.999999957,6,8,4,8
2,13168, ,340013168,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,20, , , , , , , , , , , , , , ,5,2,20,3,1,4,10,0,0,1,0,0,3, ,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,5, , , , , , , , , , ,4, , ,9, ,MN40, , , , ,1,8,1,0.999999957,6,8,4,8
1, ,10001384,260001384,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,20, , , , , , , , , , , , , , ,5,2,999,1,1,6,11,0,1,0,0,0,3, ,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,2,6,0,0,0,0,0,1,0,0,0,0,1, , ,4, ,MN40, , ,0, ,1,8,1,1.109713169,2,1,2,7
1, ,10001415,260001415,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,5, , , , , , , , , , , , , , ,5,1,61,1,1,7,6,0,0,1,0,0,4, ,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,0,2,6, , , , , , , , , , ,5, , ,13, ,MN40, , ,0, ,1,8,1,0.686312929,3,1,2,3
2,2193, ,350002193,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,8, , , , , , , , , , , , , , ,4,1,63,1,1,7,9,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,0,0,0,2, , ,1, ,MN40, , , , ,1,8,1,0.999999957,6,8,4,8
2,769, ,210000769,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,30,3,1,6,7,0,1,0,0,0,3, ,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1, ,1,9, ,MN50, , , , ,3,3,1,0.999999957,6,8,4,8
2,2499, ,210002499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20, , , , , , , , , , , , , , ,5,2,22,1,1,7,9,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,1, ,1,2, ,MN50, , , , ,1,8,1,0.999999957,6,8,4,8
2,4154, ,210004154,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,33,3,1,6,8,0,0,1,0,0,3, ,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1, ,1,2, ,MN50, , , , ,2,5,1,0.999999957,6,8,4,8
2,5125, ,210005125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,45, , , , , , , , , , , , , , ,1,2,34,3,1,6,6,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,4, ,1,6, ,MN50, , , , ,1,8,1,0.999999957,6,8,4,8
2,1325, ,320001325,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,25, , , , , , , , , , , , , , ,3,2,29,1,4,7,5,0,1,0,0,0,3, ,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,2, , ,1, ,MN50, , , , ,2,5,1,0.999999957,6,8,4,8
2,5810, ,320005810,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,15, , , , , , , , , , , , , , ,3,2,29,3,1,7,5,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1, , ,1, ,MN50, , , , ,1,8,1,0.999999957,6,8,4,8
2,4183, ,340004183,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,15, , , , , , , , , , , , , , ,5,1,75,1,1,7,8,0,1,0,0,0,3, ,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,2,5, , , , , , , , , , ,1, , ,9, ,MN50, , , , ,1,8,1,0.999999957,6,8,4,8
2,2711, ,350002711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2, ,10, , , , , , , , , , , , , , ,5,1,54,1,1,6,9,0,1,0,0,0,3, ,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,2, , ,1, ,MN50, , , ,1,22,7,1,0.999999957,6,8,4,8
1, ,10000286,120000286,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2, , , , , , , , , , , , , , ,2,1,62,1,1,3,4,0,1,0,0,0,3, ,0,0,0,0,0,1,0,0,2,3,0,0,0,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1, ,1,5, ,MN99, , ,0, ,1,8,1,1.677116222,2,1,1,3
1, ,10000291,120000291,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,20, , , , , , , , , , , , , , ,2,2,75,1,2,7,3,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,2,10,0,0,0,0,0,1,0,2,3, , , , , , , , , , ,1, ,1,8, ,MN99,1,2,0, ,11,6,2,0.848207590,4,1,2,6
2,1245, ,210001245,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7, ,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,50,1,1,6,8,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2,,0,0,0,0,0,0,0,1,0,0,1, ,1,1, ,MN99, , , , ,2,5,1,0.999999957,6,8,4,8
2,1446, ,210001446,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,29,1,1,6,5,0,1,0,0,0,2,3,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,10, ,1,10, ,MN99, , , , ,2,5,1,0.999999957,6,8,4,8
2,1568, ,210001568,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,35, , , , , , , , , , , , , , ,3,1,39,3,1,6,6,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1, ,1,2, ,MN99,1,1,10, ,11,6,2,0.999999957,6,8,4,8
2,1991, ,210001991,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,26,2,1,3,2,1,0,0,0,0,3, ,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1, ,1,2, ,MN99, , , , ,2,5,1,0.999999957,6,8,4,8
2,2135, ,210002135,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,55,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,56,6,5,5,9,0,0,0,0,1,2,3,0,0,0,0,0,1,0,0,2,3,0,0,0,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1, ,1,2, ,MN99, , , , ,2,5,1,0.999999957,6,8,4,8
2,2807, ,210002807,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,28,2,5,6,7,0,0,0,0,1,3, ,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,2,2, , , , , , , , , , ,2, ,1,8, ,MN99, , , , ,9,2,1,0.999999957,6,8,4,8
2,2835, ,210002835,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,63,1,1,5,5,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,1,10,0,0,0,0,1,0,0,2,3, , , , , , , , , , ,1, ,1,2, ,MN99, , , , ,7,4,1,0.999999957,6,8,4,8
2,3578, ,210003578,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7, ,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,60,2,6,4,4,0,1,0,0,0,3, ,0,0,0,0,0,1,0,0,1,6,0,0,0,0,1,0,0,2,2, , , , , , , , , , ,1, ,1,1, ,MN99, , , , ,2,5,1,0.999999957,6,8,4,8
2,3922, ,210003922,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25, , , , , , , , , , , , , , ,4,2,40,2,1,7,5,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,2,3, , , , , , , , , , ,1, ,1,2, ,MN99,4,2, , ,11,6,2,0.999999957,6,8,4,8
2,4741, ,210004741,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,48,1,6,2,7,0,1,0,0,0,3, ,0,0,0,0,0,1,0,0,1,6,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,2, ,1,2, ,MN99, , , , ,2,5,1,0.999999957,6,8,4,8
2,5363, ,210005363,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,26,1,1,6,5,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,6,0,1,0,0,0,0,0,2,6,0,0,1,0,0,1,0,0,0,0,1, ,1,4, ,MN99, , , , ,2,5,1,0.999999957,6,8,4,8
2,5436, ,210005436,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5, ,25, , , , , , , , , , , , , , ,2,2,67,2,1,4,6,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,1, ,1,1, ,MN99, , , , ,1,8,1,0.999999957,6,8,4,8
2,5663, ,210005663,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,30, , , , , , , , , , , , , , ,3,1,37,2,1,4,6,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,2, , , , , , , , , , ,1, ,1,9, ,MN99,1,2, , ,13,6,2,0.999999957,6,8,4,8
2,5758, ,210005758,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10, ,27, , , , , , , , , , , , , , ,3,1,70,1,1,7,7,0,1,0,0,0,4, ,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,1,0,2,2, , , , , , , , , , ,1, ,1,1, ,MN99, , , , ,1,8,1,0.999999957,6,8,4,8
2,5815, ,210005815,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,25,1,1,1,0,0,0,0,1,0,1,0,0,0,0,3,2,29,2,1,6,6,0,0,0,0,1,2,3,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,1, ,1,3, ,MN99, , , , ,5,3,1,0.999999957,6,8,4,8
2,6256, ,210006256,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,55,1,1,6,7,0,0,1,0,0,2,3,0,0,0,0,0,1,0,0,1,8,0,0,0,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,2, ,1,2, ,MN99, , , , ,2,5,1,0.999999957,6,8,4,8
2,6480, ,210006480,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,60, , , , , , , , , , , , , , ,4,2,39,2,1,6,6,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,1,6,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2, ,1,1, ,MN99, , , , ,1,8,1,0.999999957,6,8,4,8
2,6787, ,210006787,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,48,1,1,6,7,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,1,10,0,0,0,1,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1, ,1,2, ,MN99, , , , ,5,3,1,0.999999957,6,8,4,8
2,6899, ,210006899,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,10, , , , , , , , , , , , , , ,5,1,47,2,1,6,3,0,1,0,0,0,3, ,0,0,1,0,0,0,0,0,2,6,0,0,0,1,0,0,0,2,3, , , , , , , , , , ,1, ,1,5, ,MN99, , , , ,1,8,1,0.999999957,6,8,4,8
2,7469, ,210007469,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, ,20, , , , , , , , , , , , , , ,6,1,36,1,1,7,6,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,2, , ,1, ,MN99,2,2, , ,11,6,2,0.999999957,6,8,4,8
2,7593, ,210007593,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,65,1,1,3,4,0,0,1,0,0,3, ,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,1,0,2,5, , , , , , , , , , ,1, ,1,2, ,MN99, , , , ,2,5,1,0.999999957,6,8,4,8
2,7657, ,210007657,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,37,2,5,4,3,0,0,0,0,1,2,3,0,0,0,0,0,1,0,0,1,5,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1, ,1,2, ,MN99, , , , ,2,5,1,0.999999957,6,8,4,8
2,8169, ,210008169,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,59,2,1,6,7,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,2,6,0,0,0,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1, ,1,2, ,MN99, , , , ,2,5,1,0.999999957,6,8,4,8
2,8858, ,210008858,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,30, , , , , , , , , , , , , , ,7,1,42,1,1,6,6,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,1,6,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1, ,1,4, ,MN99, , , ,3,22,7,1,0.999999957,6,8,4,8
2,9358, ,210009358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,90, , , , , , , , , , , , , , ,1,1,23,4,1,2,2,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,1,10,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1, ,1,2, ,MN99, , , ,3,21,7,1,0.999999957,6,8,4,8
2,9760, ,210009760,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,30, , , , , , , , , , , , , , ,1,2,24,1,5,3,2,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,9,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,1, ,1,2, ,MN99,5,2, , ,11,6,2,0.999999957,6,8,4,8
